name_age,time,overall_place,sex_place,sex_div_place,div,net_time,city_state_country,state_country,country,city,city_country,ag_time,bq,date,marathon,midd,year
Brandon Krage (M25),2:21:06,72,NA,72 / 31,M25-29,NA,"Wheat Ridge, CO, USA",NA,NA,NA,NA,2:21:06,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Phillip Freudenthal (M30),2:21:22,73,NA,73 / 20,M30-34,NA,"Spartanburg, SC, USA",NA,NA,NA,NA,2:21:22,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Ben Demaree (M27),2:21:26,74,NA,74 / 32,M25-29,NA,"Kensington, CA, USA",NA,NA,NA,NA,2:21:26,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Yonatan Abebe (M32),2:21:32,75,NA,75 / 21,M30-34,NA,"San Diego, CA, USA",NA,NA,NA,NA,2:21:32,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Thomas Dialynas (M29),2:21:44,76,NA,76 / 33,M25-29,NA,"Newport Coast, CA, USA",NA,NA,NA,NA,2:21:44,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Matt McWilliams (M26),2:21:57,77,NA,77 / 34,M25-29,NA,"Broomfield, CO, USA",NA,NA,NA,NA,2:21:57,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
David Melly (M26),2:21:59,78,NA,78 / 35,M25-29,NA,"Brighton, MA, USA",NA,NA,NA,NA,2:21:59,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Brian Finnel (M32),2:22:19,79,NA,79 / 22,M30-34,NA,"Cross Plains, WI, USA",NA,NA,NA,NA,2:22:19,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Nick Ross (M31),2:22:20,80,NA,80 / 23,M30-34,NA,"St Paul, MN, USA",NA,NA,NA,NA,2:22:20,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Jeremy Craven (M23),2:22:22,81,NA,81 / 11,M20-24,NA,"Indianapolis, IN, USA",NA,NA,NA,NA,2:22:22,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Kenneth Foster (M33),2:22:29,82,NA,82 / 24,M30-34,NA,"Monument, CO, USA",NA,NA,NA,NA,2:22:29,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Benjamin Zywicki (M31),2:22:39,83,NA,83 / 25,M30-34,NA,"Louisville, CO, USA",NA,NA,NA,NA,2:22:39,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Matthew Dewald (M37),2:22:42,84,NA,84 / 13,M35-39,NA,"Dakota Dunes, SD, USA",NA,NA,NA,NA,2:22:07,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Scott Lankford (M36),2:22:43,85,NA,85 / 14,M35-39,NA,"Simi Valley, CA, USA",NA,NA,NA,NA,2:22:34,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Matthew Boumeester (M33),2:22:48,86,NA,86 / 26,M30-34,NA,"Birchwood Village, MN, USA",NA,NA,NA,NA,2:22:48,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Randy Arriola (M35),2:22:50,87,NA,87 / 15,M35-39,NA,"Scottsdale, AZ, USA",NA,NA,NA,NA,2:22:50,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Jason McLeod (M27),2:22:54,88,NA,88 / 36,M25-29,NA,"Knoxville, TN, USA",NA,NA,NA,NA,2:22:54,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Ruairi Moynihan (M30),2:23:09,89,NA,89 / 27,M30-34,NA,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:23:09,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Bashash Walio (M27),2:23:25,90,NA,90 / 37,M25-29,NA,"Gunnison, CO, USA",NA,NA,NA,NA,2:23:25,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Nicholas Scarpello (M27),2:23:36,91,NA,91 / 38,M25-29,NA,"Carlsbad, CA, USA",NA,NA,NA,NA,2:23:36,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
KENT SMITH (M28),2:23:49,92,NA,92 / 39,M25-29,NA,"Wheaton, IL, USA",NA,NA,NA,NA,2:23:49,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Josphat Boit (M36),2:23:52,93,NA,93 / 16,M35-39,NA,"Fayetteville, AR, USA",NA,NA,NA,NA,2:23:43,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Nicholas Roche (M26),2:23:54,94,NA,94 / 40,M25-29,NA,"PORTLAND, OR, USA",NA,NA,NA,NA,2:23:54,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Shane Young (M33),2:23:55,95,NA,95 / 28,M30-34,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:23:55,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Jeremy Arthur (M31),2:24:00,96,NA,96 / 29,M30-34,NA,"New York, NY, USA",NA,NA,NA,NA,2:24:00,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Evan Elder (M27),2:24:11,97,NA,97 / 41,M25-29,NA,"Vancouver, Canada",NA,NA,NA,NA,2:24:11,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
David Metzger (M33),2:24:16,98,NA,98 / 30,M30-34,NA,"Roslindale, MA, USA",NA,NA,NA,NA,2:24:16,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Keith Laverty (M32),2:24:29,99,NA,99 / 31,M30-34,NA,"Bainbridge Island, WA, USA",NA,NA,NA,NA,2:24:29,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Jeremy Ardanuy (M26),2:24:35,100,NA,100 / 42,M25-29,NA,"Baltimore, MD, USA",NA,NA,NA,NA,2:24:35,BQ,2019-12-08,Cal Intl Marathon,687191208,2019
Brogan Austin (M27),2:12:39,1,NA,1 / 1,Melite,NA,"West Des Moines, IA, USA",NA,NA,NA,NA,2:12:39,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Matt Llano (M30),2:13:00,2,NA,2 / 2,Melite,NA,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:13:00,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Josh Izewski (M28),2:13:16,3,NA,3 / 3,Melite,NA,"Blowing Rock, NC, USA",NA,NA,NA,NA,2:13:16,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Joseph Stilin (M28),2:13:20,4,NA,4 / 4,Melite,NA,"Blowing Rock, NC, USA",NA,NA,NA,NA,2:13:20,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Brendan Gregg (M29),2:13:28,5,NA,5 / 5,Melite,NA,"Davis, CA, USA",NA,NA,NA,NA,2:13:28,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Brian Shrader (M27),2:13:31,6,NA,6 / 6,Melite,NA,"Brookline, MA, USA",NA,NA,NA,NA,2:13:31,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Anthony Costales (M30),2:13:39,7,NA,7 / 7,Melite,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:13:39,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Mick Iacofano (M24),2:13:48,8,NA,8 / 8,Melite,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:13:48,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Martin Hehir (M25),2:13:49,9,NA,9 / 9,Melite,NA,"Philadelphia, PA, USA",NA,NA,NA,NA,2:13:49,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jarrett LeBlanc (M28),2:13:52,10,NA,10 / 10,Melite,NA,"Jennings, LA, USA",NA,NA,NA,NA,2:13:52,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Matthew McDonald (M25),2:14:05,11,NA,11 / 11,Melite,NA,"Atlanta, GA, USA",NA,NA,NA,NA,2:14:05,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ryan Miller (M27),2:14:27,12,NA,12 / 12,Melite,NA,"San Antonio, TX, USA",NA,NA,NA,NA,2:14:27,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Nathan Martin (M28),2:14:33,13,NA,13 / 13,Melite,NA,"Jackson, MI, USA",NA,NA,NA,NA,2:14:33,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Colin Leak (M32),2:14:43,14,NA,14 / 14,Melite,NA,"Chadds Ford, PA, USA",NA,NA,NA,NA,2:14:43,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Samuel Kosgei (M34),2:15:04,15,NA,15 / 15,Melite,NA,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:15:04,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Andrew Colley (M27),2:15:27,16,NA,16 / 16,Melite,NA,"Blowing Rock, NC, USA",NA,NA,NA,NA,2:15:27,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Tyler Pence (M25),2:15:36,17,NA,17 / 17,Melite,NA,"Springfield, IL, USA",NA,NA,NA,NA,2:15:36,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Will Nation (M26),2:15:43,18,NA,18 / 18,Melite,NA,"Austin, TX, USA",NA,NA,NA,NA,2:15:43,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Julian Florez (M25),2:16:06,19,NA,19 / 1,M25-29,NA,"Albuquerque, NM, USA",NA,NA,NA,NA,2:16:06,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Charlie Lawrence (M23),2:16:10,20,NA,20 / 19,Melite,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:16:10,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Nick Caprario (M29),2:16:14,21,NA,21 / 20,Melite,NA,"Kansas City, MO, USA",NA,NA,NA,NA,2:16:14,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Sergio Reyes (M37),2:16:17,22,NA,22 / 21,Melite,NA,"Palmdale, CA, USA",NA,NA,NA,NA,2:15:44,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Austin Bogina (M25),2:16:19,23,NA,23 / 22,Melite,NA,"Arma, KS, USA",NA,NA,NA,NA,2:16:19,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jonathan Aziz (M27),2:16:36,24,NA,24 / 23,Melite,NA,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:16:36,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ben Fletcher (M32),2:16:44,25,NA,25 / 1,M30-34,NA,"Albuquerque, NM, USA",NA,NA,NA,NA,2:16:44,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Malcolm Richards (M36),2:16:48,26,NA,26 / 24,Melite,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:16:39,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jordan Kyle (M31),2:16:51,27,NA,27 / 25,Melite,NA,"Indianapolis, IN, USA",NA,NA,NA,NA,2:16:51,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ian Butler (M27),2:17:11,28,NA,28 / 26,Melite,NA,"Longmont, CO, USA",NA,NA,NA,NA,2:17:11,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Brett Lustgarten (M29),2:17:17,29,NA,29 / 27,Melite,NA,"Carol Stream, IL, USA",NA,NA,NA,NA,2:17:17,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Zachary Ornelas (M27),2:17:21,30,NA,30 / 28,Melite,NA,"Plymouth, MI, USA",NA,NA,NA,NA,2:17:21,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Daniel Vassallo (M33),2:17:27,31,NA,31 / 29,Melite,NA,"Peabody, MA, USA",NA,NA,NA,NA,2:17:27,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Patrick Reaves (M34),2:17:40,32,NA,32 / 2,M30-34,NA,"Portland, OR, USA",NA,NA,NA,NA,2:17:40,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Brian Harvey (M31),2:17:48,33,NA,33 / 30,Melite,NA,"Cambridge, MA, USA",NA,NA,NA,NA,2:17:48,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kyle Masterson (M25),2:17:48,34,NA,34 / 31,Melite,NA,"Alamosa, CO, USA",NA,NA,NA,NA,2:17:48,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jared Carson (M32),2:17:50,35,NA,35 / 3,M30-34,NA,"Portland, OR, USA",NA,NA,NA,NA,2:17:50,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Mark Leininger (M27),2:17:50,36,NA,36 / 32,Melite,NA,"Colts Neck, NJ, USA",NA,NA,NA,NA,2:17:50,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kurt Roeser (M31),2:17:55,37,NA,37 / 4,M30-34,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:17:55,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Johnny Rutford (M27),2:17:57,38,NA,38 / 33,Melite,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:17:57,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Philip Schneider (M26),2:18:01,39,NA,39 / 34,Melite,NA,"Long Beach, CA, USA",NA,NA,NA,NA,2:18:01,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Matt McClintock (M24),2:18:03,40,NA,40 / 35,Melite,NA,"Blowing Rock, NC, USA",NA,NA,NA,NA,2:18:03,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jake Schmitt (M31),2:18:03,41,NA,41 / 36,Melite,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:18:03,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Adam Wollant (M24),2:18:04,42,NA,42 / 37,Melite,NA,"Bozeman, MT, USA",NA,NA,NA,NA,2:18:04,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Cole Watson (M27),2:18:05,43,NA,43 / 38,Melite,NA,"Folsom, CA, USA",NA,NA,NA,NA,2:18:05,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Dylan Belles (M25),2:18:11,44,NA,44 / 2,M25-29,NA,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:18:11,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Chris Burnett (M27),2:18:19,45,NA,45 / 3,M25-29,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:18:19,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Cheyne Inman (M33),2:18:29,46,NA,46 / 5,M30-34,NA,"Hermosa Beach, CA, USA",NA,NA,NA,NA,2:18:29,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Chris Bendtsen (M26),2:18:35,47,NA,47 / 39,Melite,NA,"New York, NY, USA",NA,NA,NA,NA,2:18:35,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Justin Taylor (M28),2:18:35,48,NA,48 / 4,M25-29,NA,"Columbus, OH, USA",NA,NA,NA,NA,2:18:35,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jason Simpson (M34),2:18:41,49,NA,49 / 40,Melite,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:18:41,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Trent Lusignan (M26),2:18:47,50,NA,50 / 41,Melite,NA,"ROCHESTER HILLS, MI, USA",NA,NA,NA,NA,2:18:47,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ramiro Guillen (M36),2:18:50,51,NA,51 / 42,Melite,NA,"Goleta, CA, USA",NA,NA,NA,NA,2:18:41,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kieran O'Connor (M31),2:18:52,52,NA,52 / 43,Melite,NA,"Arlington, VA, USA",NA,NA,NA,NA,2:18:52,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ryan Cosens (M29),2:18:55,53,NA,53 / 44,Melite,NA,"Santa Ana, CA, USA",NA,NA,NA,NA,2:18:55,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Sean Swift (M33),2:19:08,54,NA,54 / 6,M30-34,NA,"Hoboken, NJ, USA",NA,NA,NA,NA,2:19:08,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Alex Taylor (M38),2:19:09,55,NA,55 / 45,Melite,NA,"Lincoln, MA, USA",NA,NA,NA,NA,2:17:53,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Brandon Wolfe (M27),2:19:10,56,NA,56 / 46,Melite,NA,"Pasadena, CA, USA",NA,NA,NA,NA,2:19:10,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Dan Harper (M28),2:19:26,57,NA,57 / 47,Melite,NA,"Naperville, IL, USA",NA,NA,NA,NA,2:19:26,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ethan Coffey (M35),2:19:34,58,NA,58 / 1,M35-39,NA,"Knoxville, TN, USA",NA,NA,NA,NA,2:19:34,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Peter Bromka (M37),2:19:40,59,NA,59 / 2,M35-39,NA,"Portland, OR, USA",NA,NA,NA,NA,2:19:06,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Craig Hunt (M27),2:19:52,60,NA,60 / 48,Melite,NA,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:19:52,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Samuel Doud (M23),2:19:52,61,NA,61 / 1,M20-24,NA,"Washington, DC, USA",NA,NA,NA,NA,2:19:52,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kristoffer Mugrage (M24),2:20:01,62,NA,62 / 2,M20-24,NA,"Alamosa, CO, USA",NA,NA,NA,NA,2:20:01,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Jonathan Briskman (M26),2:20:18,63,NA,63 / 49,Melite,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:20:18,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Luke Humphrey (M37),2:20:22,64,NA,64 / 50,Melite,NA,"Franklin, MI, USA",NA,NA,NA,NA,2:19:48,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
John Busque (M26),2:20:24,65,NA,65 / 51,Melite,NA,"Manchester, CT, USA",NA,NA,NA,NA,2:20:24,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Lauri Takacsi-Nagy (M25),2:20:26,66,NA,66 / 5,M25-29,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:20:26,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Lucio Ramirez (M23),2:20:29,67,NA,67 / 3,M20-24,NA,"Alamosa, CO, USA",NA,NA,NA,NA,2:20:29,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Paddy O'Leary (M31),2:20:42,68,NA,68 / 7,M30-34,NA,US,NA,NA,NA,NA,2:20:42,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Matt Hensley (M31),2:20:43,69,NA,69 / 52,Melite,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:20:43,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Blake Jorgensen (M36),2:21:00,70,NA,70 / 3,M35-39,NA,"Atlanta, GA, USA",NA,NA,NA,NA,2:20:51,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Eric Ashe (M30),2:21:05,71,NA,71 / 53,Melite,NA,"Boston, MA, USA",NA,NA,NA,NA,2:21:05,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Scott Leslie (M37),2:21:39,72,NA,72 / 4,M35-39,NA,"Rutland, MA, USA",NA,NA,NA,NA,2:21:05,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Raul Arcos (M29),2:21:48,73,NA,73 / 6,M25-29,NA,"Corona, CA, USA",NA,NA,NA,NA,2:21:48,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Rajpaul Pannu (M27),2:21:51,74,NA,74 / 54,Melite,NA,"Hercules, CA, USA",NA,NA,NA,NA,2:21:51,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Joseph Elsakr (M28),2:21:51,75,NA,75 / 7,M25-29,NA,"Nashville, TN, USA",NA,NA,NA,NA,2:21:51,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Evan Schwartz (M25),2:21:55,76,NA,76 / 55,Melite,NA,"Columbus, OH, USA",NA,NA,NA,NA,2:21:55,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Sid Vaughn (M24),2:21:58,77,NA,77 / 56,Melite,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:21:58,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
CHRIS PLATANO (M30),2:22:14,78,NA,78 / 8,M30-34,NA,"Portland, OR, USA",NA,NA,NA,NA,2:22:14,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kyle Smith (M30),2:22:18,79,NA,79 / 9,M30-34,NA,"Linden, MI, USA",NA,NA,NA,NA,2:22:18,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Charles Remillard (M25),2:22:32,80,NA,80 / 8,M25-29,NA,"Denver, CO, USA",NA,NA,NA,NA,2:22:32,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Josh Baden (M29),2:22:40,81,NA,81 / 9,M25-29,NA,"Lawrence, KS, USA",NA,NA,NA,NA,2:22:40,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Eric Blake (M39),2:22:43,82,NA,82 / 5,M35-39,NA,"West Hartford, CT, USA",NA,NA,NA,NA,2:20:25,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Nicholas Spector (M26),2:22:44,83,NA,83 / 10,M25-29,NA,"Costa Mesa, CA, USA",NA,NA,NA,NA,2:22:44,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Aaron Easker (M27),2:22:44,84,NA,84 / 57,Melite,NA,"Saint Paul, MN, USA",NA,NA,NA,NA,2:22:44,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Silas DeKalita (M24),2:22:54,85,NA,85 / 4,M20-24,NA,"Clio, MI, USA",NA,NA,NA,NA,2:22:54,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Benjamin Heck (M26),2:22:55,86,NA,86 / 11,M25-29,NA,"San Carlos, CA, USA",NA,NA,NA,NA,2:22:55,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
George Alex (M28),2:22:56,87,NA,87 / 58,Melite,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:22:56,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
David Fuentes (M32),2:23:03,88,NA,88 / 59,Melite,NA,"Austin, TX, USA",NA,NA,NA,NA,2:23:03,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
James Stevenson (M26),2:23:17,89,NA,89 / 12,M25-29,NA,"Lansdale, PA, USA",NA,NA,NA,NA,2:23:17,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
steven martinez (M24),2:23:41,90,NA,90 / 5,M20-24,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:23:41,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Nick Arciniaga (M35),2:23:46,91,NA,91 / 60,Melite,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:23:46,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Ryan Smith (M23),2:23:47,92,NA,92 / 6,M20-24,NA,"Berkeley, CA, USA",NA,NA,NA,NA,2:23:47,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Niko Jeftich (M26),2:23:51,93,NA,93 / 13,M25-29,NA,"Chicago, IL, USA",NA,NA,NA,NA,2:23:51,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Kenny Krotzer (M26),2:23:54,94,NA,94 / 14,M25-29,NA,"Seattle, WA, USA",NA,NA,NA,NA,2:23:54,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Rob Gomez (M35),2:24:04,95,NA,95 / 6,M35-39,NA,"Portland, ME, USA",NA,NA,NA,NA,2:24:04,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Everett Hackett (M28),2:24:05,96,NA,96 / 61,Melite,NA,"Hartford, CT, USA",NA,NA,NA,NA,2:24:05,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
August Brautigam (M33),2:24:09,97,NA,97 / 10,M30-34,NA,"Reno, NV, USA",NA,NA,NA,NA,2:24:09,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Juan Paredes (M28),2:24:10,98,NA,98 / 62,Melite,NA,"Los Angeles, CA, USA",NA,NA,NA,NA,2:24:10,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Dillon Breen (M26),2:24:13,99,NA,99 / 15,M25-29,NA,"Sacramento, CA, USA",NA,NA,NA,NA,2:24:13,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Zach Barker (M26),2:24:15,100,NA,100 / 16,M25-29,NA,"Reading, PA, USA",NA,NA,NA,NA,2:24:15,BQ,2018-12-02,Cal Intl Marathon,687181202,2018
Timothy Ritchie (M30),NA,1,NA,1 / 1,Mopen,2:11:56,"New Haven, CT, USA",NA,NA,NA,NA,2:11:56,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Tyler McCandless (M31),NA,2,NA,2 / 2,Mopen,2:12:28,"Boulder, CO, USA",NA,NA,NA,NA,2:12:28,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Kiya Dandena (M28),NA,3,NA,3 / 3,Mopen,2:12:56,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:12:56,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Anthony Costales (M29),NA,4,NA,4 / 4,Mopen,2:13:12,"Salt Lake City, UT, USA",NA,NA,NA,NA,2:13:12,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Samuel Kosgei (M33),NA,5,NA,5 / 5,Mopen,2:13:25,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:13:25,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Malcolm Richards (M35),NA,6,NA,6 / 6,Mopen,2:13:28,"San Francisco, CA, USA",NA,NA,NA,NA,2:13:28,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Craig Leon (M33),NA,7,NA,7 / 7,Mopen,2:13:41,"Eugene, OR, USA",NA,NA,NA,NA,2:13:41,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Christopher Zablocki (M29),NA,8,NA,8 / 8,Mopen,2:13:45,"Essex, CT, USA",NA,NA,NA,NA,2:13:45,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Tim Young (M30),NA,9,NA,9 / 9,Mopen,2:14:14,"Fredericksburg, VA, USA",NA,NA,NA,NA,2:14:14,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Nathan Martin (M27),NA,10,NA,10 / 10,Mopen,2:14:33,"Jackson, MI, USA",NA,NA,NA,NA,2:14:33,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Colin Leak (M31),NA,11,NA,11 / 1,M30-34,2:15:33,"Chadds Ford, PA, USA",NA,NA,NA,NA,2:15:33,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Johnny Crain (M25),NA,12,NA,12 / 1,M25-29,2:15:46,"Blowing Rock, NC, USA",NA,NA,NA,NA,2:15:46,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
David Sinclair (M25),NA,13,NA,13 / 2,M25-29,2:16:17,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:16:17,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Nico Montanez (M24),NA,14,NA,14 / 1,M20-24,2:16:25,"Provo, UT, USA",NA,NA,NA,NA,2:16:25,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Eric Finan (M28),NA,15,NA,15 / 3,M25-29,2:16:42,"Eugene, OR, USA",NA,NA,NA,NA,2:16:42,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
Gregory Leak (M29),NA,16,NA,16 / 4,M25-29,2:16:56,"Tacoma, WA, USA",NA,NA,NA,NA,2:16:56,BQ,2017-12-03,Cal Intl Marathon,687171203,2017
