activity_id,shoes,device,suffer,vaporfly
411154591,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
424630231,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
411099331,Saucony Guide 8\n(301.0 mi),Garmin Forerunner 620,\xe2\x80\x94,0
424723553,\xe2\x80\x94,Garmin v\xc3\xadvoactive,\xe2\x80\x94,0
401391046,\xe2\x80\x94,Garmin Forerunner 225,\xe2\x80\x94,0
223354507,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
289484234,"HOKA ONE ONE Stinson EVO\n(12,401.5 mi)",Garmin Forerunner 620,\xe2\x80\x94,0
739833456,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
296235176,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
215196610,"HOKA ONE ONE Clifton\n(1,187.0 mi)",Garmin Forerunner 620,\xe2\x80\x94,0
411028202,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
3445823896,\xe2\x80\x94,Suunto Ambit,\xe2\x80\x94,0
555811264,Nike Flyknit Lunar 3\n(542.5 mi),Garmin Forerunner 235,\xe2\x80\x94,0
549455020,adidas BB 5\n(147.4 mi),Garmin Forerunner 620,\xe2\x80\x94,0
2981697565,"Crocs Crocs\n(1,732.1 mi)",\xe2\x80\x94,\xe2\x80\x94,0
200536826,Mizuno Wave Rider   17 Lime\n(538.5 mi),Suunto Ambit2,\xe2\x80\x94,0
739866219,\xe2\x80\x94,Garmin Forerunner 235,\xe2\x80\x94,0
550423786,\xe2\x80\x94,Suunto Ambit,289,0
739770234,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
739672823,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
849271884,Mizuno Wave Rider 18\n(60.4 mi),Garmin Forerunner 225,\xe2\x80\x94,0
206746987,Saucony Fastwitch 6\n(54.8 mi),Garmin Forerunner 910XT,\xe2\x80\x94,0
3813824442,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
264502985,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
556394340,ASICS Hyperspeed 6 Pair 3\n(150.3 mi),Garmin Forerunner 620,675,0
426737384,\xe2\x80\x94,GPX,\xe2\x80\x94,0
411845320,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
289208128,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
739667458,Merrell Vapor Gloves 2\n(567.1 mi),Garmin Forerunner 220,\xe2\x80\x94,0
549645197,ASICS Nimbus 17 Black / Red\n(854.0 mi),Garmin Forerunner 310XT,\xe2\x80\x94,0
555511152,Brooks Transcend\n(831.4 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
413412953,\xe2\x80\x94,Garmin Forerunner 610,347,0
215315553,Newton Distance Elite\n(316.8 mi),Garmin Forerunner 610,\xe2\x80\x94,0
289238880,\xe2\x80\x94,Strava iPhone App,\xe2\x80\x94,0
549402936,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
204196231,adidas Feather 2\n(120.7 mi),GPX,\xe2\x80\x94,0
560284343,ASICS YELLOW HYPERSPEED\n(64.4 mi),Garmin Forerunner 15,\xe2\x80\x94,0
739712368,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
685704072,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
549478506,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
3243034553,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
429044510,adidas Energy\n(357.1 mi),Garmin Forerunner 610,\xe2\x80\x94,0
745666923,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
424829184,adidas Mineral Ultra Boost\n(792.9 mi),Garmin Forerunner 10,\xe2\x80\x94,0
401121945,ASICS Nimbus 17\n(776.5 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
424770560,Nike Lunartempo (Volt)\n(321.1 mi),TomTom,\xe2\x80\x94,0
270350401,Nike Lunarglide 8\n(547.1 mi),\xe2\x80\x94,\xe2\x80\x94,0
555445673,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
411061922,Saucony kinvara 5\n(390.2 mi),Strava Android App,\xe2\x80\x94,0
549611609,\xe2\x80\x94,Garmin Forerunner 620,585,0
206524692,\xe2\x80\x94,GPX,\xe2\x80\x94,0
459818243,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
549629042,\xe2\x80\x94,Suunto Ambit3 Peak,298,0
555414677,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
555249123,\xe2\x80\x94,Garmin Forerunner 630,\xe2\x80\x94,0
133098352,Nike Flyknit +1 (Blue)\n(601.4 mi),Garmin Forerunner 910XT,\xe2\x80\x94,0
431711286,\xe2\x80\x94,Garmin Forerunner 405,\xe2\x80\x94,0
424764864,Saucony Triumph ISO\n(339.3 mi),Garmin Forerunner 620,159,0
515685169,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
556406266,adidas Adizero feather 4\n(152.0 mi),Garmin f\xc4\x93nix 2,\xe2\x80\x94,0
549567888,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
410961600,\xe2\x80\x94,Garmin Forerunner 920XT,634,0
199038019,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
292840918,\xe2\x80\x94,Suunto Ambit,\xe2\x80\x94,0
430698644,\xe2\x80\x94,GPX,\xe2\x80\x94,0
451714451,\xe2\x80\x94,Polar V800,261,0
